Hit@1,Hit@5,Hit@10,Hit@20,MRR,Recall@1,Recall@5,Recall@10,Recall@20,DR@20,Diversity_Count,latency,method,query_id,gt_count,seed,query_complexity
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.1,0.3,0.3,3,0.01915431022644043,Router Semantic RAG,q_27,10,123,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.1,0.1,1,0.020279645919799805,Router Semantic RAG,q_28,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.1,0.2,0.2,2,0.02286052703857422,Router Semantic RAG,q_29,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.4,0.6,0.8,0.8,8,0.016468286514282227,Swarm ReRank,q_0,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.4,0.8,0.8,8,0.016510963439941406,Swarm ReRank,q_1,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.125,0.375,0.625,0.625,5,0.01499795913696289,Swarm ReRank,q_2,8,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.5,0.6,0.6,6,0.015445709228515625,Swarm ReRank,q_3,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.8333333333333334,0.8333333333333334,5,0.01619267463684082,Swarm ReRank,q_4,6,123,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.5,0.8,0.8,8,0.014705896377563477,Swarm ReRank,q_5,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.2,0.3,0.3,3,0.012676000595092773,Swarm ReRank,q_6,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.5,0.5,5,0.012534618377685547,Swarm ReRank,q_7,10,123,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.5,0.5,1,0.013512849807739258,Swarm ReRank,q_8,2,123,Simple (<=3 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.4,0.9,0.9,9,0.01251077651977539,Swarm ReRank,q_9,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.5,0.8333333333333334,0.8333333333333334,5,0.012221097946166992,Swarm ReRank,q_10,6,123,Medium (4-6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.25,0.5,1.0,1.0,4,0.01271677017211914,Swarm ReRank,q_11,4,123,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.4,0.5,0.6,0.6,6,0.01099538803100586,Swarm ReRank,q_12,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.3,0.6,0.6,6,0.011011123657226562,Swarm ReRank,q_13,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.3,0.7,0.7,7,0.012501001358032227,Swarm ReRank,q_14,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.3,0.3,3,0.013000249862670898,Swarm ReRank,q_15,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.5,0.5,0.5,0.5,1,0.011514902114868164,Swarm ReRank,q_16,2,123,Simple (<=3 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.6,0.6,6,0.011998891830444336,Swarm ReRank,q_17,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.3,0.6,0.8,0.8,8,0.011000871658325195,Swarm ReRank,q_18,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.5,0.5,5,0.013001441955566406,Swarm ReRank,q_19,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.2,0.3,0.8,0.8,8,0.012001752853393555,Swarm ReRank,q_20,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1,0.1,0.4,0.4,4,0.010997533798217773,Swarm ReRank,q_21,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.4,0.6,0.8,0.8,8,0.011001825332641602,Swarm ReRank,q_22,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.4,0.6,0.9,0.9,9,0.01100468635559082,Swarm ReRank,q_23,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.2,0.4,0.4,4,0.010524988174438477,Swarm ReRank,q_24,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.3,0.8,0.8,8,0.011000871658325195,Swarm ReRank,q_25,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.4,0.6,0.8,0.8,8,0.011033058166503906,Swarm ReRank,q_26,10,123,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.3,0.4,0.7,0.7,7,0.010998964309692383,Swarm ReRank,q_27,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.4,0.4,4,0.011533260345458984,Swarm ReRank,q_28,10,123,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.3,0.7,0.7,7,0.010999679565429688,Swarm ReRank,q_29,10,123,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.07205438613891602,GraphFlow,q_0,10,555,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,0.07454085350036621,GraphFlow,q_1,9,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.07300019264221191,GraphFlow,q_2,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06603813171386719,GraphFlow,q_3,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08603572845458984,GraphFlow,q_4,3,555,Simple (<=3 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07851243019104004,GraphFlow,q_5,4,555,Medium (4-6 GT)
1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0.06955504417419434,GraphFlow,q_6,3,555,Simple (<=3 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.2,0.4,0.4,4,0.07201528549194336,GraphFlow,q_7,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07750153541564941,GraphFlow,q_8,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06753706932067871,GraphFlow,q_9,10,555,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.1,0.1,0.1,1,0.07399988174438477,GraphFlow,q_10,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06253647804260254,GraphFlow,q_11,3,555,Simple (<=3 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06403708457946777,GraphFlow,q_12,3,555,Simple (<=3 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.07823467254638672,GraphFlow,q_13,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06927824020385742,GraphFlow,q_14,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.08746623992919922,GraphFlow,q_15,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.08101892471313477,GraphFlow,q_16,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.2,0.2,2,0.06504440307617188,GraphFlow,q_17,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.07953810691833496,GraphFlow,q_18,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.0680840015411377,GraphFlow,q_20,10,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.2,0.2,2,0.07313084602355957,GraphFlow,q_21,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06599831581115723,GraphFlow,q_22,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.4,0.4,0.4,4,0.08503246307373047,GraphFlow,q_23,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08495187759399414,GraphFlow,q_24,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.2,0.2,2,0.08327698707580566,GraphFlow,q_25,10,555,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.1,0.1,1,0.08853721618652344,GraphFlow,q_26,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07400298118591309,GraphFlow,q_27,10,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.1,0.1,0.2,0.2,2,0.0740509033203125,GraphFlow,q_28,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1,0.07002830505371094,GraphFlow,q_29,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.063507080078125,GraphFlow,q_30,9,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.3,0.3,3,0.009516716003417969,Semantic RAG,q_0,10,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.4444444444444444,4,0.00900125503540039,Semantic RAG,q_1,9,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.5,0.0,0.2,0.3,0.5,0.5,5,0.010521650314331055,Semantic RAG,q_2,10,555,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.2,0.2,0.2,2,0.00798940658569336,Semantic RAG,q_3,10,555,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1,0.008512735366821289,Semantic RAG,q_4,3,555,Simple (<=3 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.25,0.75,0.75,3,0.008000612258911133,Semantic RAG,q_5,4,555,Medium (4-6 GT)
0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1,0.007998943328857422,Semantic RAG,q_6,3,555,Simple (<=3 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.2,0.2,2,0.009025335311889648,Semantic RAG,q_7,10,555,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.1,0.1,1,0.011487007141113281,Semantic RAG,q_8,10,555,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.05555555555555555,0.0,0.0,0.0,0.1,0.1,1,0.00800633430480957,Semantic RAG,q_9,10,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.1,0.2,0.2,2,0.010000944137573242,Semantic RAG,q_10,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010512590408325195,Semantic RAG,q_11,3,555,Simple (<=3 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00800013542175293,Semantic RAG,q_12,3,555,Simple (<=3 GT)
0.0,0.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.2,0.2,0.2,2,0.0070035457611083984,Semantic RAG,q_13,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.008997678756713867,Semantic RAG,q_14,10,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.3,0.6,0.6,6,0.00799870491027832,Semantic RAG,q_15,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.4,0.5,0.5,5,0.009001731872558594,Semantic RAG,q_16,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.3,0.3,0.3,3,0.007000446319580078,Semantic RAG,q_17,10,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.3,0.6,0.6,6,0.0070002079010009766,Semantic RAG,q_18,10,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.4,0.6,0.6,6,0.00899505615234375,Semantic RAG,q_20,10,555,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.2,0.2,2,0.007006168365478516,Semantic RAG,q_21,10,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.25,0.0,0.2,0.2,0.5,0.5,5,0.007998228073120117,Semantic RAG,q_22,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.5,0.7,0.7,7,0.007513999938964844,Semantic RAG,q_23,10,555,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.1,0.1,1,0.008000373840332031,Semantic RAG,q_24,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.4,0.5,0.5,5,0.007514476776123047,Semantic RAG,q_25,10,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.2,0.0,0.1,0.2,0.4,0.4,4,0.008511781692504883,Semantic RAG,q_26,10,555,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.1,0.3,0.3,3,0.007999420166015625,Semantic RAG,q_27,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.008003473281860352,Semantic RAG,q_28,10,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.3,0.6,0.6,6,0.007505178451538086,Semantic RAG,q_29,10,555,Complex (>6 GT)
0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1,0.007999897003173828,Semantic RAG,q_30,9,555,Complex (>6 GT)
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.3,0.3,3,0.013991117477416992,Enhanced_SwarmRAG,q_0,10,555,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,3,0.015512704849243164,Enhanced_SwarmRAG,q_1,9,555,Complex (>6 GT)
0.0,0.0,1.0,1.0,0.125,0.0,0.0,0.1,0.4,0.4,4,0.016000986099243164,Enhanced_SwarmRAG,q_2,10,555,Complex (>6 GT)
1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.4,0.4,4,0.015509605407714844,Enhanced_SwarmRAG,q_3,10,555,Complex (>6 GT)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.016999244689941406,Enhanced_SwarmRAG,q_4,3,555,Simple (<=3 GT)
